CountyName,yw,weeklyCasesSum,weeklyCases,PopulationCensus16
Galway,2020-10-25,858.5002485598477,-107.50628596229257,258058
Galway,2020-11-01,923.3250996730526,-34.87588061598501,258058
Galway,2020-11-08,957.8688290450762,54.47280400972943,258058
Galway,2020-11-15,996.1215806413396,33.990143965421225,258058
Galway,2020-11-22,1013.9470307339543,-24.13632372788868,258058
Galway,2020-11-29,1045.0031720443815,33.657992721461255,258058
Galway,2020-12-06,1072.9592350778285,-16.330769494792662,258058
Galway,2020-12-13,1094.9919342606272,-2.823285573668045,258058
Galway,2020-12-20,1159.4846341298685,48.383364537090756,258058
Galway,2020-12-27,1328.217466062447,61.780131376894815,258058
Galway,2021-01-03,1728.736507739677,127.54607768131405,258058
Galway,2021-01-10,2351.4647316273326,-9.577027534225863,258058
Galway,2021-01-17,2712.2363411104698,-484.16579661494393,258058
Galway,2021-01-24,2905.548365096217,94.49702890712842,258058
Galway,2021-01-31,3084.4118099696298,153.01100638505568,258058
Galway,2021-02-07,3223.36174702697,-25.464928703738224,258058
Galway,2021-02-14,3412.7986731664987,90.40049689826083,258058
Galway,2021-02-21,3536.6910871642385,-116.0315012239771,258058
Galway,2021-02-28,3616.573461337044,21.53447231685459,258058
Galway,2021-03-07,3669.164074964323,16.718279279407398,258058
Galway,2021-03-14,3740.63195095676,46.16902291068527,258058
Galway,2021-03-21,3800.8066846545044,-30.170404659851556,258058
Galway,2021-03-28,3845.9238952926403,-3.7643807649151313,258058
Galway,2021-04-04,3889.21427408899,13.230691217821914,258058
Galway,2021-04-11,3930.4563868809114,-0.22143416264179905,258058
Galway,2021-04-18,3968.2109116112315,-1.4393220571732854,258058
Galway,2021-04-25,4014.767444306543,12.28959602659279,258058
Galway,2021-05-02,4052.909478821483,-17.216506145362928,258058
Galway,2021-05-09,4082.0834297494584,-0.5535854065929016,258058
Galway,2021-05-16,4111.644890462056,9.35559337158611,258058
Galway,2021-05-23,4128.639962444768,-12.953898514506818,258058
Galway,2021-05-30,4151.392322656146,18.323676958551005,258058
Galway,2021-06-06,4180.898424828084,0.9964537318946896,258058
Galway,2021-06-13,4228.617486877259,11.459217916675698,258058
Galway,2021-06-20,4268.42027761201,-26.129231191659528,258058
Galway,2021-06-27,4303.351516768655,3.0447197363164378,258058
Galway,2021-07-04,4342.490005015484,9.078800668291478,258058
Galway,2021-07-11,4432.779784832424,46.94404247992679,258058
Galway,2021-07-18,4652.774625416435,78.55376919695846,258058
Galway,2021-07-25,4918.218827882547,-84.2556988849683,258058
Galway,2021-08-01,5188.534581926767,-40.57781030399383,258058
Galway,2021-08-08,5496.8816534046055,33.15976585551107,258058
Galway,2021-08-15,5779.874513260033,-63.385529056029554,258058
Galway,2021-08-22,6028.434360824753,-9.078800668297845,258058
Galway,2021-08-29,6253.134677364888,10.573481266124872,258058
Galway,2021-09-05,6416.33165523144,-37.64380764900034,258058
Galway,2021-09-12,6565.633639392251,47.60834496784355,258058
Galway,2021-09-19,6700.154893196767,-0.8857366505544633,258058
Galway,2021-09-26,6856.32133639946,36.42591975447158,258058
Galway,2021-10-03,7035.516932516833,1.3839635165031723,258058
Galway,2021-10-10,7250.806297144717,13.064615595832038,258058
Galway,2021-10-17,7481.263901913523,-20.92552836959021,258058
Galway,2021-10-24,7764.588913012912,37.6991661896609,258058
Galway,2021-10-31,8155.25413445261,54.47280400972704,258058
Galway,2021-11-07,8712.327129117153,59.06756288453562,258058
Galway,2021-11-14,9272.943070383957,-162.8648266225846,258058
Galway,2021-11-21,9818.335412969174,-18.766545283847336,258058
Galway,2021-11-28,10394.507104161528,46.00294728872359,258058
Galway,2021-12-05,10937.961897823614,-63.49624613740525,258058
Galway,2021-12-12,11447.758698764299,32.96601096326822,258058
Galway,2021-12-19,12164.319649071143,42.543038497407,258058
Galway,2021-12-26,13293.024934593886,95.34124665219042,258058
Galway,2022-01-02,15137.959019179529,187.23642414829192,258058
Galway,2022-01-09,17530.831939220756,145.3992070442464,258058
Galway,2022-01-16,20074.99975088657,-13.867314435392927,258058
Galway,2022-01-23,22668.215229577414,-90.77416704771758,258058
Galway,2022-01-30,24287.12039264707,-422.63477867102165,258058
Galway,2022-02-06,25184.70377091307,-317.3151550648099,258058
Galway,2022-02-13,26034.51272858924,-49.767328053604615,258058
Galway,2022-02-20,26844.408178449357,-22.240293710270635,258058
Galway,2022-02-27,27436.6338464332,189.16013343622853,258058
Galway,2022-03-06,28029.63453398627,62.292197877991384,258058
Galway,2022-03-13,28881.159606422916,452.90206077703624,258058
Galway,2022-03-20,29944.929323751156,-46.27973999198002,258058
Galway,2022-03-27,30928.263081499957,-292.680604471032,258058
Galway,2022-04-03,31464.853416120186,-366.3074635491357,258058
Galway,2022-04-10,31802.87266539193,248.17233778008813,258058
Galway,2022-04-17,32023.53180846387,81.21097914868369,258058
Galway,2022-04-24,32202.450611877943,75.61976654193131,258058
Galway,2022-05-01,32313.33376882053,-26.295306813615753,258058
Galway,2022-05-08,32461.5839407088,105.40266141717075,258058
Galway,2022-05-15,32655.172757397857,7.971629855102947,258058
Galway,2022-05-22,32768.60240721077,-125.49781167693436,258058
Galway,2022-05-29,32873.56220030267,71.68931015513954,258058
Galway,2022-06-05,33015.556857096344,45.50472042277397,258058
Galway,2022-06-12,33216.729793855855,22.143416264072584,258058
Galway,2022-06-19,33465.45571704257,-11.62529353863647,258058
Galway,2022-06-26,33770.149124836826,8.41449818034016,258058
Galway,2022-07-03,34102.8539542052,-27.95606303342356,258058
Galway,2022-07-10,34373.501859493386,-90.068345654312,258058
Galway,2022-07-17,34553.693909342626,-28.398931358751724,258058
Galway,2022-07-24,34648.3016553311,4.871551578180515,258058
Galway,2022-07-31,34735.49135687104,78.16625941222446,258058
Galway,2022-08-07,34809.0074988679,-6.255515094540897,258058
Galway,2022-08-14,34866.08215428867,-2.7679270330045256,258058
Galway,2022-08-21,34904.5563400476,-2.158983085755608,258058
Galway,2022-08-28,34935.44640573603,11.01634959133662,258058
Galway,2022-09-04,34971.152664461915,12.400313107958937,258058
Galway,2022-09-11,35010.51258687139,-1.162529353867285,258058
Galway,2022-09-18,35054.6887023183,1.162529353852733,258058
Galway,2022-09-25,35095.654022406925,-8.026988395729859,258058
Galway,2022-10-02,35136.23183271091,2.8232855736496276,258058
Galway,2022-10-09,35172.879186628044,-3.542946602210577,258058
Galway,2022-10-16,35206.03895248354,0.442868325211748,258058
Galway,2022-10-23,35239.1433597984,3.4322295210004086,258058
Galway,2022-10-30,35267.099422831845,-5.092985740775475,258058
Galway,2022-11-06,35300.20383014671,10.296688562833879,258058
Galway,2022-11-13,35329.43313961534,-9.023442127654562,258058
Galway,2022-11-20,35348.25504343984,-6.532307797897374,258058
Galway,2022-11-27,35370.17702554134,13.507483921130188,258058
Galway,2022-12-04,35399.95992041656,4.760834496715688,258058
Galway,2022-12-11,35443.36101629424,5.757288228756806,258058
Galway,2022-12-18,35499.05170819849,-1.3286049759117304,258058
Galway,2022-12-25,35547.37971419493,-19.652281934359053,258058
Galway,2023-01-01,35603.679350046456,15.33431576287694,258058
Galway,2023-01-08,35652.671658530795,-15.278957222260942,258058
Galway,2023-01-15,35674.095413766314,-20.261225881637074,258058
Galway,2023-01-22,35683.0634973533,15.112881600289256,258058
Kerry,2020-03-01,0,0,147707
Kerry,2020-03-08,1.35403196869478,1.35403196869478,147707
Kerry,2020-03-15,5.1259781672016675,1.0638822611173278,147707
Kerry,2020-03-22,28.04780506582046,16.731966470299792,147707
Kerry,2020-03-29,52.03351422555659,-18.08599843899456,147707
Kerry,2020-04-05,99.32791656068147,22.24481091427142,147707
Kerry,2020-04-12,165.7721995959183,-4.158812475276822,147707
Kerry,2020-04-19,184.2450643116827,-67.12129901958434,147707
Kerry,2020-04-26,197.01165144509056,42.26514073711584,147707
Kerry,2020-05-03,203.78181128856457,-0.2901497075772852,147707
Kerry,2020-05-10,206.489875225954,1.934331383849269,147707
Kerry,2020-05-17,207.843907194649,2.7080639373901647,147707
Kerry,2020-05-24,207.843907194649,-5.968558980384842e-13,147707
Kerry,2020-05-31,207.843907194649,1.3540319686950113,147707
Kerry,2020-06-07,207.843907194649,0,147707
Kerry,2020-06-14,208.5209231789964,0.6770159843474062,147707
Kerry,2020-06-21,209.197939163344,-0.6770159843472356,147707
Kerry,2020-06-28,209.197939163344,-0.6770159843477472,147707
Kerry,2020-07-05,209.48808887092127,0.9671656919248619,147707
Kerry,2020-07-12,213.066601931043,2.9982136449671657,147707
Kerry,2020-07-19,213.45346820781285,-6.48001013589635,147707
Kerry,2020-07-26,213.937051053775,3.2883633525442235,147707
Kerry,2020-08-02,214.614067038123,0.0967165691935179,147707
Kerry,2020-08-09,216.35496528358772,0.8704491227308608,147707
Kerry,2020-08-16,217.9024303906673,-1.2573153995018345,147707
Kerry,2020-08-23,219.93347834370928,0.6770159843475483,147707
Kerry,2020-08-30,225.15617308010343,2.7080639373897384,147707
Kerry,2020-09-06,232.603348907925,-0.9671656919247198,147707
Kerry,2020-09-13,244.11262064183043,1.8376148146564049,147707
Kerry,2020-09-20,253.1072615767313,-6.57672670508839,147707
Kerry,2020-09-27,271.580126292496,11.992854579868379,147707
Kerry,2020-10-04,331.83454889941385,32.30333411028931,147707
Kerry,2020-10-11,437.06217618083684,3.191646783352013,147707
Kerry,2020-10-18,592.6791360115438,5.4161278747788515,147707
Kerry,2020-10-25,700.8082603687416,-97.87716802279328,147707
Kerry,2020-11-01,773.4424038322973,11.992854579867242,147707
Kerry,2020-11-08,834.5672755619474,23.98570915973653,147707
Kerry,2020-11-15,867.064042810622,-17.118832747070087,147707
Kerry,2020-11-22,887.76138861781385,16.82868303949283,147707
Kerry,2020-11-29,904.4933550881136,7.834042104590708,147707
Kerry,2020-12-06,911.9405309159347,-5.319411305586641,147707
Kerry,2020-12-13,966.8755422172655,56.77262611598849,147707
Kerry,2020-12-20,1098.7002260266215,29.401837034515324,147707
Kerry,2020-12-27,1289.6187336125872,-17.79584873141539,147707
Kerry,2021-01-03,1873.7868115351914,334.1557465600288,147707
Kerry,2021-01-10,2367.524897262824,-483.6795625316099,147707
Kerry,2021-01-17,2576.04582044182,-194.7871703536655,147707
Kerry,2021-01-24,2684.465094506594,185.1155134344151,147707
Kerry,2021-01-31,2756.1320722782257,63.349352821079265,147707
Kerry,2021-02-07,2811.16380014875,20.117046392035263,147707
Kerry,2021-02-14,2829.44323172613,-20.117046392037082,147707
Kerry,2021-02-21,2854.4928231469844,43.522456136618985,147707
Kerry,2021-02-28,2887.376456672427,1.0638822611135765,147707
Kerry,2021-03-07,2916.29471086098,-11.799421441477989,147707
Kerry,2021-03-14,2943.5687833732627,2.3211976606194185,147707
Kerry,2021-03-21,2958.7532847364814,-10.445389472793522,147707
Kerry,2021-03-28,2971.423155300697,9.574940350060842,147707
Kerry,2021-04-04,2989.2190040321143,7.6406089662045815,147707
Kerry,2021-04-11,3011.8506812231544,-0.290149707578621,147707
Kerry,2021-04-18,3026.3581666020286,-12.960020271788835,147707
Kerry,2021-04-25,3031.7742944768056,-0.9671656919313136,147707
Kerry,2021-05-02,3039.0280371662443,10.928972318758952,147707
Kerry,2021-05-09,3045.7014804405258,-2.4179142298189618,147707
Kerry,2021-05-16,3054.1158219602703,2.321197660620328,147707
Kerry,2021-05-23,3067.36599193964,3.0949302141621047,147707
Kerry,2021-05-30,3084.678257825094,-0.7737325535408672,147707
Kerry,2021-06-06,3107.696801292907,1.6441816762744565,147707
Kerry,2021-06-13,3124.1386180556315,-12.283004287447056,147707
Kerry,2021-06-20,3143.2884987557427,9.284790642474945,147707
Kerry,2021-06-27,3163.308828578587,-1.8376148146535343,147707
Kerry,2021-07-04,3214.1817439738297,29.982136449665177,147707
Kerry,2021-07-11,3293.1991810040913,-2.708063937379393,147707
Kerry,2021-07-18,3406.0674172517215,5.706277582349685,147707
Kerry,2021-07-25,3570.775734586521,17.989281869800834,147707
Kerry,2021-08-01,3771.752765368503,-15.57136763998733,147707
Kerry,2021-08-08,3964.6056043383173,-44.39290525934939,147707
Kerry,2021-08-15,4239.570810552551,90.23655905658643,147707
Kerry,2021-08-22,4524.401106824417,-72.2472771867865,147707
Kerry,2021-08-29,4798.786013623496,-20.310479530420253,147707
Kerry,2021-09-05,4973.069271308352,-89.6562596414351,147707
Kerry,2021-09-12,5129.459963692601,82.20908381361642,147707
Kerry,2021-09-19,5283.5294584162275,15.571367639982782,147707
Kerry,2021-09-26,5477.833045923929,42.555290444698585,147707
Kerry,2021-10-03,5735.389269683515,23.01854346780965,147707
Kerry,2021-10-10,6117.516434563018,61.31830486803301,147707
Kerry,2021-10-17,6605.741675846679,-18.472864715760807,147707
Kerry,2021-10-24,7122.40158847293,-77.66340506156666,147707
Kerry,2021-10-31,7635.192838331483,-32.30333411028823,147707
Kerry,2021-11-07,8173.613979026045,29.498553603707478,147707
Kerry,2021-11-14,8775.094322834104,37.42931227748704,147707
Kerry,2021-11-21,9313.128597251898,-126.50527250376126,147707
Kerry,2021-11-28,9826.887012802368,39.17021052294058,147707
Kerry,2021-12-05,10349.543352718543,33.1737832330291,147707
Kerry,2021-12-12,10929.069035319928,6.939413839575991,147707
Kerry,2021-12-19,11518.749957686514,-2.9256762180830265,147707
Kerry,2021-12-26,12194.218476926815,27.51586393525986,147707
Kerry,2022-01-02,13321.546807434413,110.74047172539804,147707
Kerry,2022-01-09,14430.402273226257,-18.835551850241245,147707
Kerry,2022-01-16,15606.862620883629,14.362410525081941,147707
Kerry,2022-01-23,17623.886671392873,188.69402649453923,147707
Kerry,2022-01-30,19429.488301647358,-165.82055788051412,147707
Kerry,2022-02-06,20117.433258313515,-274.79595221814316,147707
Kerry,2022-02-13,21961.3346499682,272.0878882807501,147707
Kerry,2022-02-20,22955.677697836156,-422.530511659651,147707
Kerry,2022-02-27,23154.5269640959,-146.01784033836248,147707
Kerry,2022-03-06,23401.25093210596,-282.8476066033936,147707
Kerry,2022-03-13,23953.986125040985,990.5469225270472,147707
Kerry,2022-03-20,24886.140418918145,73.40787601716511,147707
Kerry,2022-03-27,25851.371779459143,-346.3420342782956,147707
Kerry,2022-04-03,26467.166175507686,-382.51403115629364,147707
Kerry,2022-04-10,26847.359009003358,113.8354019395847,147707
Kerry,2022-04-17,27102.01373568717,110.06345574101215,147707
Kerry,2022-04-24,27281.03610526243,49.90574970330272,147707
Kerry,2022-05-01,27405.99391265914,21.567794930011587,147707
Kerry,2022-05-08,27641.30532550443,164.41816762711824,147707
Kerry,2022-05-15,27793.150339136642,-193.82000466164754,147707
Kerry,2022-05-22,27905.631709107485,44.10275555170301,147707
Kerry,2022-05-29,28062.6027009069,83.85326548994271,147707
Kerry,2022-06-05,28197.5223149304,-66.5409996044873,147707
Kerry,2022-06-12,28402.07785877253,91.68730759454411,147707
Kerry,2022-06-19,28657.893184286655,-18.37614814663175,147707
Kerry,2022-06-26,28938.95153436,-26.016757112778578,147707
Kerry,2022-07-03,29270.882799828614,25.629890836051345,147707
Kerry,2022-07-10,29614.129903892757,-39.55707679974148,147707
Kerry,2022-07-17,29825.842473855086,-142.85037269734312,147707
Kerry,2022-07-24,29948.479083591155,42.458573875555885,147707
Kerry,2022-07-31,30055.44760911806,73.40787601709235,147707
Kerry,2022-08-07,30139.8811740231,-6.866876412696001,147707
Kerry,2022-08-14,30193.365436786542,-8.414341519735899,147707
Kerry,2022-08-21,30230.021016510487,14.120619102101045,147707
Kerry,2022-08-28,30271.99600754004,22.148094345106074,147707
Kerry,2022-09-04,30329.735799347927,10.445389472723036,147707
Kerry,2022-09-11,30374.515570884072,-28.724821050072933,147707
Kerry,2022-09-18,30414.169364252986,7.834042104510445,147707
Kerry,2022-09-25,30457.304954112842,8.607774658172275,147707
Kerry,2022-10-02,30523.3623708713,19.440030407658924,147707
Kerry,2022-10-09,30579.457981002914,-32.88363352544184,147707
Kerry,2022-10-16,30627.622832460787,2.0310479530999146,147707
Kerry,2022-10-23,30664.568561892313,-3.2883633526071208,147707
Kerry,2022-10-30,30704.31907183043,14.023902532939246,147707
Kerry,2022-11-06,30743.68271549177,-3.191646783365286,147707
Kerry,2022-11-13,30771.730520557587,-10.928972318750311,147707
Kerry,2022-11-20,30800.068475330998,11.605988303119375,147707
Kerry,2022-11-27,30830.824344334185,2.1277645221816783,147707
Kerry,2022-12-04,30863.9981275672,5.093170329928398e-11,147707
Kerry,2022-12-11,30899.0095256149,-0.5802994151417806,147707
Kerry,2022-12-18,30936.245404754027,0.38686627674178453,147707
Kerry,2022-12-25,30966.420974342058,-9.284790642523149,147707
Kerry,2023-01-01,31024.354199288355,34.81796490936176,147707
Kerry,2023-01-08,31094.183562245344,-15.861517347573681,147707
Kerry,2023-01-15,31126.00331350967,-49.90574970335365,147707
Kerry,2023-01-22,31136.980644113,17.167191031661787,147707
Kildare,2020-03-01,0,0,222504
Kildare,2020-03-08,0.5778387290629758,0.5778387290629758,222504
Kildare,2020-03-15,5.778387290629766,4.044871103440838,222504
Kildare,2020-03-22,21.957871704393114,6.356226019692743,222504
Kildare,2020-03-29,53.9316147125445,4.8153227421914835,222504
Kildare,2020-04-05,135.92050993625801,34.220893621174085,222504
Kildare,2020-04-12,285.0029020345061,17.07834465897247,222504
Kildare,2020-04-19,424.7114658612878,-76.467325146001,222504
Kildare,2020-04-26,548.7541797001403,-6.292021716462813,222504
Kildare,2020-05-03,598.5767190060147,-58.554324545048814,222504
Kildare,2020-05-10,619.3147089490527,45.135625170141566,222504
Kildare,2020-05-17,634.0174943885439,23.049344859289704,222504
Kildare,2020-05-24,647.179376550534,4.49430122604565,222504
Kildare,2020-05-31,651.4810648668915,-7.319290568131464,222504
Kildare,2020-06-07,655.1407101509571,8.218150813340685,222504
Kildare,2020-06-14,659.9560328931489,1.797720490417987,222504
Kildare,2020-06-21,663.6798824804434,-2.247150613023223,222504
Kildare,2020-06-28,669.5866783775316,3.274419464690709,222504
Kildare,2020-07-05,676.5849474295165,-1.0914731548967893,222504
Kildare,2020-07-12,682.9411734492094,-1.7335161871889113,222504
Kildare,2020-07-19,688.0775177075469,-0.5778387290631599,222504
Kildare,2020-07-26,705.6052924891237,13.611312284594533,222504
Kildare,2020-08-02,770.836864570011,35.31236677607126,222504
Kildare,2020-08-09,862.1995880651905,-21.572645885018346,222504
Kildare,2020-08-16,950.608913611826,-29.08454936283613,222504
Kildare,2020-08-23,998.1200980014486,-37.944743208468935,222504
Kildare,2020-08-30,1028.0393033062644,23.30616207220612,222504
Kildare,2020-09-06,1058.4721430369143,18.105613510640865,222504
Kildare,2020-09-13,1086.7220364577713,-2.6965807356269806,222504
Kildare,2020-09-20,1131.2798228988515,18.490839330016115,222504
Kildare,2020-09-27,1171.728533933257,-20.416968426897938,222504
Kildare,2020-10-04,1238.3083963819572,30.240226820969383,222504
Kildare,2020-10-11,1365.3045081693558,34.28509792440377,222504
Kildare,2020-10-18,1530.9516105007415,-21.76525879471137,222504
Kildare,2020-10-25,1651.33467905553,-83.91502432058428,222504
Kildare,2020-11-01,1712.392971426517,-14.060742407204089,222504
Kildare,2020-11-08,1753.29111258353,39.16462496982717,222504
Kildare,2020-11-15,1798.4267377536714,24.397635227102455,222504
Kildare,2020-11-22,1827.25446990359,-20.545377033351087,222504
Kildare,2020-11-29,1851.9089223436115,12.134613310325676,222504
Kildare,2020-12-06,1880.6724501903016,8.282355116565668,222504
Kildare,2020-12-13,1924.3955806894014,10.850527245741205,222504
Kildare,2020-12-20,2014.5384224232243,31.460108582313296,222504
Kildare,2020-12-27,2141.8555557267673,-9.245419665003055,222504
Kildare,2021-01-03,2735.8737692035083,429.52678860347805,222504
Kildare,2021-01-10,3258.23998027644,-538.3530825770076,222504
Kildare,2021-01-17,3632.037433676954,-76.91675526860763,222504
Kildare,2021-01-24,3826.6406767647186,-30.625452640332696,222504
Kildare,2021-01-31,3981.501456153596,139.45174661386272,222504
Kildare,2021-02-07,4115.239019780063,18.619247936477223,222504
Kildare,2021-02-14,4249.361809225903,21.508441581782336,222504
Kildare,2021-02-21,4378.5408673230895,-5.328957168025681,222504
Kildare,2021-02-28,4461.6854400049315,-41.09075406669126,222504
Kildare,2021-03-07,4568.906626397727,70.11109912629854,222504
Kildare,2021-03-14,4701.681125475751,1.4766989742738588,222504
Kildare,2021-03-21,4809.287537687927,-50.72139955107559,222504
Kildare,2021-03-28,4924.405853377919,32.67999034366312,222504
Kildare,2021-04-04,5026.554899815607,-20.481172730118487,222504
Kildare,2021-04-11,5128.832354859753,13.097677858760107,222504
Kildare,2021-04-18,5231.366627116816,0.12840860646065266,222504
Kildare,2021-04-25,5362.343405704424,28.18568911762759,222504
Kildare,2021-05-02,5493.44859289849,-28.314097724088242,222504
Kildare,2021-05-09,5606.062940762541,-18.619247936470856,222504
Kildare,2021-05-16,5707.248922651792,7.062473355213115,222504
Kildare,2021-05-23,5776.9105916554945,-20.095946910747443,222504
Kildare,2021-05-30,5833.924012923041,18.87606514939216,222504
Kildare,2021-06-06,5872.2539819508875,-6.035204503544264,222504
Kildare,2021-06-13,5908.850434791542,16.949936052508747,222504
Kildare,2021-06-20,5946.730973696782,3.017602251776225,222504
Kildare,2021-06-27,5987.179684731192,1.2840860645856083,222504
Kildare,2021-07-04,6050.420923411972,20.22435551719991,222504
Kildare,2021-07-11,6160.91652926946,24.461839530337784,222504
Kildare,2021-07-18,6318.79491091011,0.1284086064542862,222504
Kildare,2021-07-25,6474.0409161183625,-50.01515221556019,222504
Kildare,2021-08-01,6606.173372164095,-20.481172730122125,222504
Kildare,2021-08-08,6782.606797437993,67.41451839068577,222504
Kildare,2021-08-15,6983.951492364824,-19.389699575232953,222504
Kildare,2021-08-22,7186.9012948723885,-23.306162072199186,222504
Kildare,2021-08-29,7355.758612365235,-35.69759259545117,222504
Kildare,2021-09-05,7524.102295432249,33.57885058888405,222504
Kildare,2021-09-12,7709.524323158237,17.591979084808372,222504
Kildare,2021-09-19,7927.369524014978,15.344828471777873,222504
Kildare,2021-09-26,8135.905100903483,-41.73279709898907,222504
Kildare,2021-10-03,8291.407923324656,-43.72313049909553,222504
Kildare,2021-10-10,8498.017371116282,104.13937983778578,222504
Kildare,2021-10-17,8740.709637322734,-15.02380695562897,222504
Kildare,2021-10-24,9023.272775834526,3.7880538905155845,222504
Kildare,2021-10-31,9370.618056304604,24.91126965294461,222504
Kildare,2021-11-07,9857.158266175631,74.41278744266492,222504
Kildare,2021-11-14,10445.7191138779,-37.17429156970866,222504
Kildare,2021-11-21,11092.770081821971,-43.530517589439114,222504
Kildare,2021-11-28,11878.05291461857,79.74174461072653,222504
Kildare,2021-12-05,12715.919071759872,-85.64854050782742,222504
Kildare,2021-12-12,13435.135676533586,-143.0953408220812,222504
Kildare,2021-12-19,14323.0811901937,150.73565290639044,222504
Kildare,2021-12-26,15441.905378266058,23.161702389928905,222504
Kildare,2022-01-02,17101.20139092203,121.97212505972811,222504
Kildare,2022-01-09,19212.880924131045,142.75826823015768,222504
Kildare,2022-01-16,21738.935030381486,61.41141603875667,222504
Kildare,2022-01-23,24405.789173613586,-22.51965935764656,222504
Kildare,2022-01-30,25940.14361218547,-418.24288231095716,222504
Kildare,2022-02-06,27027.4434873723,-224.8595209845248,222504
Kildare,2022-02-13,28270.37459358677,-64.68583550344647,222504
Kildare,2022-02-20,29196.714280577944,-114.3478640512385,222504
Kildare,2022-02-27,29954.196650076286,240.91059679184582,222504
Kildare,2022-03-06,30599.578306136387,-163.91358614421733,222504
Kildare,2022-03-13,31394.23496720446,507.4066084205733,222504
Kildare,2022-03-20,32344.843880816286,6.6772475357865915,222504
Kildare,2022-03-27,33294.8107513958,-156.59429557606927,222504
Kildare,2022-04-03,33840.67573745063,-403.4598414923785,222504
Kildare,2022-04-10,34155.59784478996,173.1590058092006,222504
Kildare,2022-04-17,34383.908347073055,144.33127365924884,222504
Kildare,2022-04-24,34552.63725595943,27.03001165952446,222504
Kildare,2022-05-01,34691.38275523777,29.598183788679307,222504
Kildare,2022-05-08,34823.643619889976,23.498774981904717,222504
Kildare,2022-05-15,34909.548977610655,-39.87087230539328,222504
Kildare,2022-05-22,34992.11571156344,43.01688316363288,222504
Kildare,2022-05-29,35084.441499607055,13.097677858721,222504
Kildare,2022-06-05,35215.54668680113,29.020345059630927,222504
Kildare,2022-06-12,35429.282812251186,43.85153910552617,222504
Kildare,2022-06-19,35696.051692168614,-29.598183788613824,222504
Kildare,2022-06-26,35999.03179910732,-16.821527446096297,222504
Kildare,2022-07-03,36329.36293922164,-8.860193845655886,222504
Kildare,2022-07-10,36639.212906605855,-47.83220590572455,222504
Kildare,2022-07-17,36842.93316075219,-85.64854050777649,222504
Kildare,2022-07-24,36956.51057316465,15.986871504006558,222504
Kildare,2022-07-31,37007.23197271573,27.286828872500337,222504
Kildare,2022-08-07,37092.94471752674,97.84735812130384,222504
Kildare,2022-08-14,37142.06100949711,-71.58779810056876,222504
Kildare,2022-08-21,37173.90634389879,19.32549527194351,222504
Kildare,2022-08-28,37202.92668895839,14.445968226624245,222504
Kildare,2022-09-04,37237.78962561187,8.667580935951264,222504
Kildare,2022-09-11,37270.469615955546,-8.025537903682562,222504
Kildare,2022-09-18,37302.44335896368,1.4766989742638543,222504
Kildare,2022-09-25,37331.784725539444,-1.9261290968352114,222504
Kildare,2022-10-02,37387.7066736521,29.212957969270064,222504
Kildare,2022-10-09,37440.86783672588,-29.341366575768916,222504
Kildare,2022-10-16,37486.45289201863,-4.815322742164426,222504
Kildare,2022-10-23,37479.26201005697,-45.199829473363934,222504
Kildare,2022-10-30,37509.694849787615,90.39965894670604,222504
Kildare,2022-11-06,37549.95094791233,-27.800463298233808,222504
Kildare,2022-11-13,37586.48319644977,-13.547107981343288,222504
Kildare,2022-11-20,37621.08931589031,1.7977204903727397,222504
Kildare,2022-11-27,37660.44655376981,6.677247535859351,222504
Kildare,2022-12-04,37706.73785639808,2.1829463098110864,222504
Kildare,2022-12-11,37778.45406310511,18.490839329992014,222504
Kildare,2022-12-18,37864.038399309684,-11.556774581222271,222504
Kildare,2022-12-25,37931.19610048743,-32.29476452436211,222504
Kildare,2023-01-01,38001.43560822023,21.50844158187101,222504
Kildare,2023-01-08,38055.046201416604,-19.710721091469168,222504
Kildare,2023-01-15,38078.03134197267,-13.996538103885541,222504
Kildare,2023-01-22,38084.708589508504,14.317559620067186,222504
Kilkenny,2020-03-01,0,0,99232
Kilkenny,2020-03-08,0.14396277698438284,0.14396277698438284,99232
Kilkenny,2020-03-15,7.917952734141063,7.486064403187915,99232
Kilkenny,2020-03-22,24.617634864329485,1.295664992859444,99232
Kilkenny,2020-03-29,54.13000414612797,3.8869949785783255,99232
Kilkenny,2020-04-05,105.23678997558399,8.78172939604746,99232
Kilkenny,2020-04-12,180.67328511540057,2.7352927627030432,99232
Kilkenny,2020-04-19,226.88533652738758,-53.55415303819015,99232
Kilkenny,2020-04-26,251.21504583774816,7.34210162620316,99232
Kilkenny,2020-05-03,272.66549960842127,19.003086561938943,99232
Kilkenny,2020-05-10,299.5865389045007,8.349841065093784,99232
Kilkenny,2020-05-17,321.7568065600957,-10.221357165890709,99232
Kilkenny,2020-05-24,341.62366978394084,2.4473672087345335,99232
Kilkenny,2020-05-31,345.94255309347227,-13.244575482563846,99232
Kilkenny,2020-06-07,351.7010641728473,16.987607684157297,99232
Kilkenny,2020-06-14,357.171649698254,-1.7275533238118896,99232
Kilkenny,2020-06-21,360.9146818998482,-1.4396277698442077,99232
Kilkenny,2020-06-28,362.2103468927073,-0.7198138849225302,99232
Kilkenny,2020-07-05,362.786198000645,1.727553323813595,99232
Kilkenny,2020-07-12,362.786198000645,0.1439627769837557,99232
Kilkenny,2020-07-19,362.786198000645,0.5758511079376945,99232
Kilkenny,2020-07-26,363.50601188556715,0.7198138849221323,99232
